clade_name	DRR111002	DRR111003	DRR111004	DRR111005	DRR111006	DRR111007	DRR111008	DRR111009	DRR111010	DRR111011	DRR111012	DRR111013	DRR111014	DRR111015	DRR111016	DRR111017	DRR111018	DRR111019	DRR111020	DRR111021	DRR111022	DRR111023	DRR111024	DRR111025	DRR111026	DRR111027	DRR111028	DRR111029	DRR111030	DRR111031	DRR111032	DRR111033	DRR111034	DRR111035	DRR111036	DRR111037	DRR111038	DRR111039	DRR111040	DRR111041	DRR111042	DRR111043	DRR111044	DRR111045	DRR111046	DRR111047	DRR111048	DRR111049	DRR111050	DRR111051	DRR111052	DRR111053	DRR111054	DRR111055	DRR111056	DRR111057	DRR111058	DRR111059	DRR111060	DRR111061
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Defluviitaleaceae|g__Defluviitaleaceae_UCG-011	0.0	0.00017055872194664354	5.385996409335727e-05	0.0	2.6128079847412012e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004174759043798668	0.0	0.0	0.0	0.0	0.00069097395188893	0.0	1.969880526746053e-05	3.7974443199726586e-05	0.0	0.00010279605263157894	0.0	0.0	0.00012375854707465735	5.8868546535586034e-05	0.0001007571177706768	0.0	0.0	0.0003272585956515514	0.0	0.0015448110488575316	0.00021992925608929127	0.0	0.0	0.0	0.0	0.00020631973210176325	9.791202604459893e-05	0.0	0.0	0.00025489071560568405	0.0	0.0005839735751957224	0.0	0.0	0.000176545360387929	0.0	0.0	6.473958501926002e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia	0.0	2.8426453657773926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9548207901190793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010539629005059021	0.003956668715427166	0.0030027883034246085	0.0	0.0	0.0	0.0	0.000744196177372806	0.0	7.121289808010027e-05	0.0	0.0	0.013690925744403915	0.0	0.0005220183395877041	0.0	0.0	0.0003083881578947368	0.0	0.0	0.0033724204077844127	0.0023841761346912343	0.0	0.0	0.0008698321735571019	0.0014522100182037595	0.0	0.0	0.0035738504114509835	0.0	0.0	0.0	0.0	0.0	0.0	0.002122250005253094	0.0	0.0012744535780284203	0.0	0.0	0.0	0.0	0.0	9.966711184643292e-05	3.8258474252046826e-05	6.473958501926002e-05	0.007322798780701447	0.0024777461686702764	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister	0.0	0.022997001009139106	0.0005385996409335727	0.0	0.029720690826431164	4.4289921828287974e-05	0.00011380772185392779	0.0	0.008403361344537815	4.215851602023609e-05	0.04909342347879533	0.0	0.0	6.160670280926565e-05	0.0	0.0	0.0	7.660878447395301e-05	0.0	0.0	0.0	0.0	0.008335931474705042	0.0009553920554718357	0.00011392332959917975	0.0	0.025253563596491228	0.0	0.0	0.0	0.00020603991287455114	0.029737743616316894	0.0	0.02660663119115841	0.0	0.014492469791034253	0.002720711996495354	0.006964426442827557	0.0	2.865329512893983e-05	0.005169701056417173	0.0	0.02055261946706026	0.0	0.011766930722195373	0.00028711470232357824	0.0	0.0	0.00018249174224866326	0.0	0.0	0.0003060119580057436	0.00029900133553929873	0.00011477542275614049	0.0	0.0	0.0	0.0	0.005238888486516501	0.00011442302191200869
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea	0.004509486939504807	0.0007959407024176699	0.0	0.017280833267576737	0.00402372429650145	0.001771596873131519	0.005576578370842461	0.0	0.0	0.0	0.0016326060233558697	0.007792950596982913	0.0014069384279314302	0.007207984228684081	0.0055026281208935615	0.0001873561372517531	0.003975096654747427	0.010137895812053115	0.0	0.006240058729964517	0.0	0.002603204190837364	0.0012799264862736089	0.00015759044213968423	0.0	0.01706758304696449	0.011684484649122808	0.0	0.0	0.0030630240400977694	0.0030905986931182667	0.0005901488326568213	0.0	0.0009721653704461727	0.0024748931296148576	0.010125144435087444	0.009130525005187799	0.0008064072723274014	0.0007618684824532166	0.002521489971346705	0.003215934436433425	0.00355568724767584	0.005142122553920868	0.00364722297016131	6.303712886890379e-05	0.0068087200836734274	0.005958070477282865	0.007652526381997344	0.005784988229282625	0.01018757116318092	0.003079980129160457	0.0038839979285344383	0.004245818964658042	0.0037302012395745657	0.0	0.0021723135138922954	0.00015294729436236273	0.0009783368273934311	0.0	0.00552091080725442
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Edwardsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019936582679856455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Eggerthella	0.0003233217050965711	0.0003126909902355132	0.00016157989228007182	0.00015781582892764143	0.0002090246387792961	0.0	0.00011380772185392779	0.0003184528979213711	7.709505820676895e-05	0.00014755480607082632	0.0	0.0	0.0003332222592469177	0.0	8.21287779237845e-05	0.0006155987366843317	5.445337883215654e-05	7.660878447395301e-05	0.00019939611462428076	0.0003976508014193075	9.891849116328145e-05	0.00020889910173386254	0.0002297303949721862	0.0023343084241940724	0.0005506294263960355	0.0004581901489117984	0.0	0.00019245573518090838	0.00019002375296912113	0.0	0.0	0.00018712036157411406	4.204595623015956e-05	0.00010233319688907081	0.0	0.0	0.0003458532198934772	0.0	0.0004523594114565973	0.0003438395415472779	0.00027663952141362795	0.0	9.522449173927534e-05	0.0	0.0	0.0003896556674391419	0.00044605875230994713	0.0	0.0005657244009708561	0.013123988733744832	0.0004967709885742673	0.0001059272162327574	3.9866844738573166e-05	9.564618563011707e-05	0.0009710937752889004	0.0	0.0002753051298522529	0.0	0.00038627749209338256	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella	0.0007147111375818939	0.0017908665804397571	0.00014362657091561938	0.0	9.144827946594204e-05	0.0	0.0002845193046348195	0.0006079555323953448	0.0	0.0001897133220910624	0.0	0.0	0.0	0.0	0.0	0.0	0.0002722668941607827	0.0	0.000270609012704381	0.0001223540927444023	0.0002802690582959641	0.002137198502354132	0.0	8.864462370357238e-05	0.0	0.0	0.00013706140350877192	0.0	0.0	0.0	0.0	0.0002878774793447909	4.204595623015956e-05	0.00046049938600081867	0.0	0.0	0.0020290055567084	0.00010996462804464563	0.0003095090709966192	0.0001002865329512894	0.0	7.407681765991333e-05	0.0	0.0	4.202475257926919e-05	0.0	0.0006690881284649206	0.00010482912852051157	0.0005839735751957224	0.01054713249835201	4.258037044922291e-05	0.0003295513393908008	9.966711184643292e-05	5.7387711378070245e-05	6.473958501926002e-05	0.0	0.0012235783548989018	0.0	0.0014485405953501846	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014520901021908408	0.0	0.0	0.0011623638810718219	0.0	0.0	0.0	0.00020683745530833555	0.0	0.0006300114547537228	0.0	0.0	0.0	0.01970854862163918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007434687137991251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007391590013140605	0.027193405063968737	0.0	3.8304392236976505e-05	0.0	0.0	0.0	0.0	0.0	8.864462370357238e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.8868546535586034e-05	0.0	0.0	0.0	0.00239307848070197	0.0005875325590959833	0.0	0.0	9.523356030665207e-05	4.297994269340974e-05	0.0	0.00022223045297974	0.0	0.0	0.0	0.0016816718278952441	0.0	0.0010308197637850303	0.0	0.00041948822436627315	0.0	2.3539381385057202e-05	0.0	0.0	0.0	0.0032234329560982444	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Enterorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022214817283127845	0.0	0.0	0.0	0.0009983119452562032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018563782061198602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.791202604459893e-05	4.202475257926919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Epulopiscium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015294729436236273	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__Erysipelatoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7616780153326035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__Erysipelotrichaceae_UCG-003	0.0	0.0	0.0	7.890791446382072e-05	0.0	0.0	0.0	0.0	0.00011564258731015342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.281862785316946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4579940176703494e-05	0.0	0.0	0.0	4.202475257926919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.473958501926002e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia-Shigella	0.006636603420403301	0.020594965675057208	0.0020107719928186716	0.00015781582892764143	0.0003788571577874742	0.0	0.0019631832019802544	0.04892594522610156	7.709505820676895e-05	0.015535413153456998	0.0015173632452366319	0.0026453135053978697	0.0002591728683031582	0.0003388368654509611	0.0005749014454664914	0.007949253251967239	0.01973027426351805	0.00011491317671092952	0.002079416623938928	0.003517680166401566	3.297283038776049e-05	0.00138194790377786	0.004053100539866428	0.0022456638004905004	0.21417585964645794	0.0007731958762886598	0.05102110745614035	0.0022453169104439314	0.00019002375296912113	9.281891030599301e-05	0.001707187849531995	0.00023030198347583268	0.27149073937814033	0.0007163323782234957	0.10435458468838846	0.00017625976772879496	0.0035738166055659312	0.0005314957022157872	0.00011904195038331508	0.013882521489971347	0.00010373982053011048	0.00014815363531982666	0.019013156850608642	0.00017134604557804813	0.001302767329957345	0.00016406554418490186	0.010928439431593703	0.11187015165280592	3.649834844973265e-05	0.00041948822436627315	4.258037044922291e-05	0.0018007626759568758	0.00029900133553929873	0.0008608156706710536	0.005049687631502282	0.009074664517711363	0.0008565048484292313	0.0	0.0014485405953501846	0.0007723553979060586
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium	0.0	0.0	0.0	0.0	0.00024821675855041416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.272773884806016e-05	0.0	0.0014837773674492218	0.0	4.9227941779754186e-05	0.0030828630243575727	5.6961664799589875e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.730659025787966e-05	0.0	7.407681765991333e-05	0.0	0.0	6.303712886890379e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.415752554022881e-05	3.9866844738573166e-05	0.0	6.473958501926002e-05	0.0	9.176837661741764e-05	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Ezakiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53090720775858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium	0.005343316600017017	0.005017269070597098	0.19016157989228008	0.2113153949341119	0.031432080056436655	0.005137630932081405	0.018749822175434604	0.007729720340455098	0.28787294734407526	0.20579679595278247	0.022184234787953287	0.051404875956245086	0.12425487800362842	0.03782651552488911	0.0009855453350854138	0.001177667148439591	0.014067122864973771	0.08811287027579162	0.036361305759699196	0.2175761654227334	0.022751252967554734	0.0221754431071331	0.021315698790633563	0.0030730136217238424	0.1904608198682287	0.01620847651775487	0.06801672149122807	0.0	0.1416627078384798	0.028928560378701153	0.014687702360628717	0.0055848230992889426	0.039943658418651586	0.08519238641015145	0.062363216133848764	0.20222870684083744	0.029697263148186576	0.04290453237541924	0.022737012523213182	0.0008595988538681948	0.20250012967477565	0.09311455979851106	0.09703375708232158	0.11406751034195775	0.15460906473913136	0.043046697155513625	0.1322245587204486	0.18607170312390803	0.339799624067011	0.027326661473002938	0.03422042438435881	0.13903535615084037	0.2237526660952419	0.05185936184864948	0.2332890946169035	0.05998388283521951	0.00015294729436236273	0.006429070580013976	0.08775741773496536	0.08481606499227645
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.828468651167282e-05	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Family_XIII_AD3011_group	0.0	0.0	0.0	0.0	0.0029002168630627334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014520901021908408	0.0	0.0	6.117704637220115e-05	0.0013189132155104195	0.0018479535922610918	0.0	3.939761053492106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012090854132481216	0.0	0.00010233319688907081	0.0	0.0	0.0001383412879573909	0.0	0.00011904195038331508	0.0	0.0	0.0	0.00017457823485533813	0.0	4.202475257926919e-05	0.0	0.0	0.0015549654063875882	0.0004927277040713908	0.00011985377839036375	9.935419771485345e-05	0.00058848453462643	3.9866844738573166e-05	5.7387711378070245e-05	0.00016184896254815007	0.0	0.0	0.0	0.0011346901330243112	0.00011442302191200869
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Family_XIII_UCG-001	0.0	0.0	3.5906642728904846e-05	0.00019726978615955182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21287779237845e-05	0.0	0.0007623473036501915	0.0	0.0	0.0004894163709776092	0.00013189132155104195	0.0001606916167183558	0.0	0.0	0.0002468338807982228	0.0	0.00023985745614035086	0.0	0.0	0.00015469818384332169	0.00011773709307117207	0.00034545297521374905	0.0	0.00035816618911174784	4.0907324456443923e-05	3.916883727306555e-05	0.0	0.0001832743800744094	0.0002618922908432932	0.0	0.0	0.0	0.0010950816550016663	0.0	0.00014708663402744217	8.203277209245093e-05	0.0003186133945071051	0.0	0.0	0.0	0.0	0.0002824725766206864	0.0009568042737257559	0.0001530338970081873	0.00019421875505778007	0.00010511194422059493	0.0	0.0	0.0	5.7211510956004346e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Fenollaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023056881326231814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3539381385057202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Flavonifractor	0.0015145069343997278	0.010148243955825292	0.00034111310592459606	0.0025645072200741735	0.004075980456196274	0.0005093341010253117	0.003698750960252653	0.0068033119101383824	0.00011564258731015342	0.002318718381112985	0.0022856484326982175	0.0010724243940802175	0.00022214817283127845	0.0013553474618038443	0.0011087385019710907	0.004095069857074032	0.0011798232080300582	0.0022982635342185904	0.004244288725573976	0.001651780252049431	0.004962410973357953	0.0013176712570905176	0.0005907353013570502	0.00561415950122625	0.006360719235954203	0.0011741122565864833	6.853070175438596e-05	0.004234026173979984	0.004085510688836104	0.00012375854707465735	0.0	0.0007772691942309353	0.00018920680303571803	0.0008698321735571019	0.000531795217933771	0.00011750651181919665	0.004772774434529985	0.0006964426442827558	0.009666206371125185	0.005988538681948424	5.186991026505524e-05	0.0021482277121374865	0.0004126394642035265	0.000367170097667246	0.0035510915929482466	0.0009023604930169603	0.0008283948257184732	0.00034943042840170524	0.002299395952333157	0.004614370468029005	0.0030232063018948265	0.0034249799915258227	0.0007774034724021767	0.0022381207437447395	0.005438125141617842	0.0004905224063627764	0.008626227402037258	0.0	0.003597209145119625	0.00040048057669203043
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella	0.0	0.0010517787853376352	0.0	0.00019726978615955182	0.0	0.0	0.0	0.0006369057958427422	0.0003083802328270758	0.0	0.0	0.0	0.0	6.160670280926565e-05	0.0	0.0	0.0001270578839416986	0.0	4.272773884806016e-05	0.00030588523186100575	0.0005275652862041678	0.00012855329337468465	9.845588355950837e-05	0.0	0.0	0.0	0.0	0.0	0.017292161520190023	0.00021657745738065036	5.8868546535586034e-05	2.8787747934479085e-05	0.0001051148905753989	0.00020466639377814163	8.181464891288785e-05	0.0	0.0001613981692836227	3.665487601488188e-05	0.0	0.0	0.0	0.00014815363531982666	4.761224586963767e-05	9.791202604459893e-05	4.202475257926919e-05	0.00026660650930046553	0.0003823360734085261	0.00015724369278076735	9.124587112433163e-05	0.00011985377839036375	0.00017032148179689163	4.7078762770114404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus	0.0	0.0013218300950864875	0.0	0.0	0.0013847882319128367	0.00011072480457071994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005338370565045992	0.0	0.0003085691467155537	0.0	0.0	0.0	0.0052591664468477975	0.0	0.0	0.0003644278974480198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011083282954774448	0.0	0.0	0.0	0.0	0.0	0.0001832743800744094	0.0010237607732965096	0.0	0.0	7.407681765991333e-05	0.0006507006935517148	0.0	0.0	0.0	0.00015930669725355254	0.0	0.0010949504534919796	0.00011985377839036375	4.258037044922291e-05	0.0	0.0	0.0	0.0010034635677985304	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Fusicatenibacter	0.003471454096826342	0.0011370581463109569	0.0012387791741472172	0.004261027381046319	0.004402581454288924	0.0006643488274243196	0.0034711355165447976	0.0	0.006514532418471976	0.006618887015177066	0.0027274124154886294	0.001215414313290913	0.013254840978932949	0.0020330211927057666	0.002710249671484888	0.0001338258123226808	0.0033761094875937054	0.010546475995914198	0.0003845496496325414	0.015233084546678086	0.0	0.004901094309909852	0.00032818627853169457	0.00017728924740714476	0.002088594375984962	0.0031786941580756014	0.0005139802631578947	0.0	0.0038954869358669834	0.0016398007487392098	0.008918584800141285	0.009888591415493565	0.00037841360607143606	0.0012279983626688497	0.002904420036407519	0.0027222341904780557	0.017200433469368934	0.0013745578505580706	0.0011189943336031617	0.0	0.0020229265003371545	0.0017037668061780065	0.03067815708866987	0.002447800651114973	0.027042928284759724	0.0042657041488074485	0.027177722551456063	0.004402823397861486	0.008850849499060167	0.00011985377839036375	0.0023277269178908523	0.01051033378842804	0.001056471385572189	0.0004973601652766088	0.012624219078755706	0.003153358326617848	0.0	0.0004192872117400419	0.0	0.0144745122718691
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.009631583425508381	0.03475133959662862	0.00014362657091561938	0.0008285331018701176	0.0	0.1062293775051487	0.002162346715224628	0.025360430779920097	0.0	0.00014755480607082632	0.015154425322679778	0.0002859798384213913	0.023880928579362436	6.160670280926565e-05	0.0016425755584756898	0.02989668647288689	0.0001270578839416986	0.0056179775280898875	0.02647695550618128	0.0009482442187691178	0.0007254022685307306	0.00999501855988173	0.48267996915048983	0.017118261777423198	0.0003797444319972658	0.0	0.0	0.014177572491660252	0.0	0.0	0.0	5.757549586895817e-05	0.005234721550654866	0.000255832992222677	0.0	0.0	0.0	0.0	0.002642731298509595	0.39859598853868194	0.00010373982053011048	0.03022334160524464	6.348299449285023e-05	0.000269258071622647	4.202475257926919e-05	0.0005332130186009311	9.558401835213153e-05	6.988608568034104e-05	0.0009307078854681825	0.0	0.02065147966787311	3.53090720775858e-05	0.019813821835070862	0.2111867778712985	0.0013595312854044605	0.013629515433937143	0.2259643326909547	0.0	0.013688708626059245	5.7211510956004346e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GCA-900066575	0.0	0.0001137058146310957	0.0	0.00039453957231910363	0.00022208867870300212	0.0	0.0	0.00055005500550055	0.0	4.215851602023609e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004174759043798668	0.0	0.0	0.0006117704637220115	0.0008737800052756529	0.00012855329337468465	0.0	0.0	7.594888639945317e-05	0.0001145475372279496	0.00010279605263157894	0.0	0.0002850356294536817	0.0004022152779926364	5.8868546535586034e-05	0.000820450816132654	0.0001261378686904787	0.0	0.0	7.83376745461311e-05	0.0005533651518295636	0.0003665487601488188	7.142517022998904e-05	0.0	0.00010373982053011048	0.0	0.00020631973210176325	0.000367170097667246	0.0	0.0003691474744160292	0.0005097814312113681	0.00020965825704102314	0.00021899009069839589	0.0	0.0	0.0010475024716350453	9.966711184643292e-05	3.8258474252046826e-05	0.0027514323633185513	0.00017518657370099155	0.0	0.0	0.0	5.7211510956004346e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GCA-900066755	0.0	0.0	8.976660682226212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.117704637220115e-05	0.0	0.00027317574842120485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.181464891288785e-05	3.916883727306555e-05	0.00011528440663115907	0.0	0.0	0.0	0.0	0.0	0.00017457823485533813	0.0	0.0	0.0	0.00015930669725355254	0.0	7.29966968994653e-05	0.0005992688919518187	0.0	0.000235393813850572	5.9800267107859746e-05	0.0	0.0	0.0	0.00015294729436236273	0.0	0.00024142343255836412	0.0
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9548207901190793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Cyanobacteria|c__Vampirivibrionia|o__Gastranaerophilales|f__Gastranaerophilales|g__Gastranaerophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008981267641775725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019270523107109072	0.0	0.0	0.0	0.0
